,bedrooms,bathrooms,square_feet,taxes,home_value,propertylandusedesc,fips_number,zip_code,tax_rate,county_name
1755,3.0,2.0,1219,16763.77,1500671.0,Single Family Residential,6037,96117.0,0.011170849573290882,Los Angeles
1756,2.0,2.0,1780,3315.53,282358.0,Single Family Residential,6037,96117.0,0.011742291700607031,Los Angeles
1757,3.0,3.0,2786,14402.79,1292798.0,Single Family Residential,6037,96117.0,0.011140789202953595,Los Angeles
1758,4.0,4.0,2399,24041.46,2167011.0,Single Family Residential,6037,96117.0,0.011094295321989597,Los Angeles
1759,3.0,4.0,2323,5336.72,459467.0,Single Family Residential,6037,96117.0,0.011615023494614412,Los Angeles
1760,2.0,2.0,1568,3147.79,207634.0,Single Family Residential,6037,96117.0,0.015160282034734195,Los Angeles
1761,4.0,5.0,3811,33923.63,3072987.0,Single Family Residential,6037,96117.0,0.011039301500461927,Los Angeles
1762,2.0,1.0,1189,3165.96,271966.0,Single Family Residential,6037,96117.0,0.011641013950273196,Los Angeles
1763,3.0,3.0,1976,11544.56,1075282.0,Single Family Residential,6037,96109.0,0.01073630917284954,Los Angeles
1764,4.0,4.0,3466,10379.59,957216.0,Single Family Residential,6037,96109.0,0.010843519122120818,Los Angeles
1765,4.0,4.0,2057,34427.41,3265000.0,Single Family Residential,6037,96109.0,0.010544382848392039,Los Angeles
1766,3.0,2.0,1626,1473.32,100606.0,Single Family Residential,6037,96109.0,0.014644454605093135,Los Angeles
1767,2.0,2.0,1521,1194.45,82376.0,Single Family Residential,6037,96109.0,0.01449997572108381,Los Angeles
1768,4.0,3.0,2069,10013.22,920606.0,Single Family Residential,6037,96109.0,0.010876770301301533,Los Angeles
1769,4.0,3.0,1793,10977.2,1020881.0,Single Family Residential,6037,96109.0,0.010752673426187773,Los Angeles
1770,4.0,2.0,2496,3715.14,320043.0,Single Family Residential,6037,96109.0,0.011608252641051359,Los Angeles
1771,2.0,1.0,1199,8410.42,769027.0,Single Family Residential,6037,96109.0,0.010936443063767592,Los Angeles
1772,2.0,2.0,1311,6761.99,611723.0,Single Family Residential,6037,96109.0,0.01105400647024879,Los Angeles
1773,3.0,1.0,908,3882.84,293768.0,Single Family Residential,6037,96124.0,0.013217368808038997,Los Angeles
1774,4.0,5.0,2897,12106.6,1062086.0,Single Family Residential,6037,96109.0,0.01139888860224125,Los Angeles
1775,3.0,1.0,1053,1379.61,101644.0,Single Family Residential,6037,96109.0,0.013572960528904804,Los Angeles
1776,3.0,3.0,2131,9337.08,757580.0,Single Family Residential,6037,96037.0,0.012324876580691148,Los Angeles
1777,4.0,3.0,3650,8287.47,666826.0,Single Family Residential,6037,96037.0,0.012428234651918191,Los Angeles
1778,5.0,4.0,3718,7235.51,573252.0,Single Family Residential,6037,96037.0,0.012621866125194505,Los Angeles
1779,4.0,4.0,3073,2513.84,162533.0,Single Family Residential,6037,96037.0,0.015466643696972308,Los Angeles
1780,3.0,3.0,2373,11778.71,971000.0,Single Family Residential,6037,96037.0,0.012130494335736354,Los Angeles
1781,5.0,5.0,3960,11501.3,940751.0,Single Family Residential,6037,96037.0,0.012225658011524834,Los Angeles
1782,4.0,2.0,1726,4688.76,350455.0,Single Family Residential,6037,96095.0,0.013379064359190196,Los Angeles
1783,3.0,2.0,1330,12085.1,1018590.0,Single Family Residential,6037,96095.0,0.011864538234225744,Los Angeles
1784,2.0,2.0,1656,7079.82,563825.0,Single Family Residential,6037,96095.0,0.012556768500864629,Los Angeles
1785,3.0,3.0,2715,5534.42,420923.0,Single Family Residential,6037,96095.0,0.013148295531486756,Los Angeles
1786,2.0,2.0,1487,3801.9,273752.0,Single Family Residential,6037,96097.0,0.013888117712382011,Los Angeles
1787,2.0,2.0,1084,3704.59,265319.0,Single Family Residential,6037,96097.0,0.013962776883675877,Los Angeles
1788,3.0,2.0,1364,8083.49,662740.0,Single Family Residential,6037,96097.0,0.01219707577632254,Los Angeles
1789,2.0,2.0,1380,5716.99,441484.0,Single Family Residential,6037,96097.0,0.012949484013010663,Los Angeles
1790,4.0,5.0,3436,6299.77,488151.0,Single Family Residential,6037,96097.0,0.012905371493656677,Los Angeles
1791,3.0,3.0,2508,7493.67,580043.0,Single Family Residential,6037,96097.0,0.012919162889647836,Los Angeles
1792,3.0,3.0,2440,6058.07,454181.0,Single Family Residential,6037,96097.0,0.01333844876822236,Los Angeles
1793,4.0,3.0,1761,5644.08,427100.0,Single Family Residential,6037,96097.0,0.013214891126199953,Los Angeles
1794,2.0,3.0,1624,2327.08,132854.0,Single Family Residential,6037,96097.0,0.017516070272630104,Los Angeles
1795,3.0,2.0,1204,5812.27,443630.0,Single Family Residential,6037,96097.0,0.013101616211707957,Los Angeles
1796,3.0,3.0,2134,8637.43,700755.0,Single Family Residential,6037,96095.0,0.012325891360033108,Los Angeles
1797,5.0,2.0,1956,13183.1,1117500.0,Single Family Residential,6037,96095.0,0.01179695749440716,Los Angeles
1798,3.0,2.0,1393,3187.14,215666.0,Single Family Residential,6037,96095.0,0.014778129144139548,Los Angeles
1799,3.0,2.0,2132,18543.56,1605000.0,Single Family Residential,6037,96095.0,0.011553619937694704,Los Angeles
1800,3.0,2.0,1654,2042.19,112404.0,Single Family Residential,6037,96095.0,0.018168303619088288,Los Angeles
1801,3.0,2.0,1731,11355.37,942334.0,Single Family Residential,6037,96095.0,0.012050260311099887,Los Angeles
1802,4.0,2.0,1570,7187.66,593369.0,Single Family Residential,6037,96047.0,0.012113305548486691,Los Angeles
1803,3.0,1.0,1165,989.94,76165.0,Single Family Residential,6037,96047.0,0.012997308475021336,Los Angeles
1804,3.0,2.0,1512,1235.97,85697.0,Single Family Residential,6037,96047.0,0.014422558549307444,Los Angeles
1805,4.0,3.0,2870,12062.32,1014526.0,Single Family Residential,6037,96095.0,0.01188961150330302,Los Angeles
1806,2.0,2.0,1391,2523.32,157418.0,Single Family Residential,6037,96095.0,0.01602942484341054,Los Angeles
1807,2.0,1.0,956,8492.09,692407.0,Single Family Residential,6037,96095.0,0.012264592934502395,Los Angeles
1808,3.0,1.0,1040,7679.42,627708.0,Single Family Residential,6037,96095.0,0.012234064246433056,Los Angeles
1809,3.0,2.0,1152,8753.72,724150.0,Single Family Residential,6037,96095.0,0.01208826900504039,Los Angeles
1810,3.0,2.0,1598,4108.55,297574.0,Single Family Residential,6037,96095.0,0.0138068177999422,Los Angeles
1811,2.0,2.0,1675,1925.51,105189.0,Single Family Residential,6037,96047.0,0.01830524104231431,Los Angeles
1812,2.0,1.0,918,8556.17,715000.0,Single Family Residential,6037,96047.0,0.011966671328671328,Los Angeles
1813,2.0,2.0,1309,1109.52,87448.0,Single Family Residential,6037,96095.0,0.012687768731131643,Los Angeles
1814,3.0,2.0,1618,7795.5,646586.0,Single Family Residential,6037,96095.0,0.012056400850002938,Los Angeles
1815,3.0,2.0,1653,9713.66,802047.0,Single Family Residential,6037,96095.0,0.012111085759313358,Los Angeles
1816,3.0,2.0,1394,3384.19,273799.0,Single Family Residential,6037,96095.0,0.012360125493518968,Los Angeles
1817,4.0,3.0,2126,4459.48,360817.0,Single Family Residential,6037,96047.0,0.012359395483028791,Los Angeles
1818,2.0,1.0,816,708.48,57523.0,Single Family Residential,6037,96095.0,0.012316464718460441,Los Angeles
1819,3.0,2.0,1218,932.07,74933.0,Single Family Residential,6037,96095.0,0.012438711915978274,Los Angeles
1820,3.0,1.0,948,3542.77,294822.0,Single Family Residential,6037,96095.0,0.012016640549212745,Los Angeles
1821,3.0,2.0,1734,9817.3,806679.0,Single Family Residential,6037,96095.0,0.012170020541008256,Los Angeles
1822,4.0,3.0,1804,5133.61,418563.0,Single Family Residential,6037,96047.0,0.012264844240890856,Los Angeles
1823,3.0,3.0,1923,3997.88,321047.0,Single Family Residential,6037,96047.0,0.012452631546159908,Los Angeles
1824,2.0,1.0,1001,905.96,72849.0,Single Family Residential,6037,96047.0,0.01243613501901193,Los Angeles
1825,3.0,4.0,2902,5098.41,417847.0,Single Family Residential,6037,96047.0,0.012201619252980158,Los Angeles
1826,3.0,2.0,1542,1430.3,115670.0,Single Family Residential,6037,96047.0,0.012365349701737702,Los Angeles
1827,3.0,1.0,1200,8960.68,748417.0,Single Family Residential,6037,96047.0,0.011972844016103322,Los Angeles
1828,2.0,1.0,880,856.24,64151.0,Single Family Residential,6037,96127.0,0.013347258811242225,Los Angeles
1829,2.0,4.0,2230,11280.18,933951.0,Single Family Residential,6037,96127.0,0.012077914151813104,Los Angeles
1830,3.0,3.0,1802,34991.41,2863005.0,Single Family Residential,6037,96127.0,0.012221917181423016,Los Angeles
1831,1.0,1.0,426,795.0,60628.0,Single Family Residential,6037,96127.0,0.013112753183347628,Los Angeles
1832,2.0,3.0,1464,26736.95,2233549.0,Single Family Residential,6037,96127.0,0.011970612688595594,Los Angeles
1833,2.0,1.0,1096,1433.37,107056.0,Single Family Residential,6037,96127.0,0.013388973994918547,Los Angeles
1834,2.0,2.0,1292,6313.45,527011.0,Single Family Residential,6037,96127.0,0.011979730973357292,Los Angeles
1835,2.0,1.0,860,7902.74,661895.0,Single Family Residential,6037,96127.0,0.011939567454052379,Los Angeles
1836,2.0,1.0,756,775.63,63114.0,Single Family Residential,6037,96127.0,0.012289349431188009,Los Angeles
1837,3.0,3.0,2304,17631.39,1472047.0,Single Family Residential,6037,96128.0,0.011977464034776062,Los Angeles
1838,4.0,3.0,1650,4838.58,400590.0,Single Family Residential,6037,96047.0,0.012078634014828128,Los Angeles
1839,3.0,1.0,1280,6188.62,515179.0,Single Family Residential,6037,96047.0,0.012012562623864714,Los Angeles
1840,3.0,2.0,1294,1042.81,83785.0,Single Family Residential,6037,96047.0,0.012446261263949394,Los Angeles
1841,3.0,1.0,1218,4683.15,389492.0,Single Family Residential,6037,96047.0,0.012023738613373317,Los Angeles
1842,3.0,2.0,1525,7960.55,648789.0,Single Family Residential,6037,96047.0,0.012269859692442382,Los Angeles
1843,3.0,1.0,1078,1519.71,66225.0,Single Family Residential,6037,96047.0,0.022947678369195923,Los Angeles
1844,2.0,1.0,889,4135.55,298735.0,Single Family Residential,6037,96047.0,0.013843540261435722,Los Angeles
1845,3.0,2.0,1287,9712.24,811381.0,Single Family Residential,6037,96047.0,0.011970011622160243,Los Angeles
1846,3.0,2.0,2153,8057.67,661045.0,Single Family Residential,6037,96047.0,0.012189291198027365,Los Angeles
1847,3.0,3.0,2097,6716.16,532677.0,Single Family Residential,6037,96047.0,0.012608316109011652,Los Angeles
1848,2.0,1.0,1155,1640.46,77204.0,Single Family Residential,6037,96047.0,0.021248380912906067,Los Angeles
1849,2.0,1.0,949,7822.86,653265.0,Single Family Residential,6037,96047.0,0.011975017795228582,Los Angeles
1850,3.0,2.0,1140,8462.09,708652.0,Single Family Residential,6037,96047.0,0.011941107906278399,Los Angeles
1851,2.0,1.0,1291,9907.15,822352.0,Single Family Residential,6037,96047.0,0.012047334961184505,Los Angeles
1852,3.0,2.0,1216,1772.83,89385.0,Single Family Residential,6037,96047.0,0.019833640991217764,Los Angeles
1853,3.0,3.0,1986,6098.11,493665.0,Single Family Residential,6037,96047.0,0.012352729077410795,Los Angeles
1854,3.0,2.0,1393,5183.74,423769.0,Single Family Residential,6037,96047.0,0.012232466272898678,Los Angeles
1855,2.0,1.0,1295,16049.45,1330660.0,Single Family Residential,6037,96047.0,0.012061270347045827,Los Angeles
1856,2.0,1.0,936,833.44,61044.0,Single Family Residential,6037,96127.0,0.013653102680034074,Los Angeles
1857,2.0,2.0,1248,12387.21,1027947.0,Single Family Residential,6037,96127.0,0.012050436452463014,Los Angeles
1858,3.0,3.0,2423,7692.2,633432.0,Single Family Residential,6037,96127.0,0.01214368708874828,Los Angeles
1859,3.0,1.0,1086,580.96,42618.0,Single Family Residential,6037,96127.0,0.013631798770472572,Los Angeles
1860,3.0,2.0,1303,15783.42,1310382.0,Single Family Residential,6037,96127.0,0.012044899884155918,Los Angeles
1861,1.0,1.0,688,5557.71,458751.0,Single Family Residential,6037,96127.0,0.012114872774119293,Los Angeles
1862,2.0,1.0,848,1098.23,84216.0,Single Family Residential,6037,96127.0,0.013040633608815428,Los Angeles
1863,3.0,1.0,1008,854.68,65598.0,Single Family Residential,6037,96127.0,0.01302905576389524,Los Angeles
1864,2.0,1.0,978,2428.58,196876.0,Single Family Residential,6037,96047.0,0.01233558178752108,Los Angeles
1865,2.0,1.0,1184,4904.35,403502.0,Single Family Residential,6037,96127.0,0.012154462679243227,Los Angeles
1866,2.0,1.0,1154,5424.87,447089.0,Single Family Residential,6037,96127.0,0.012133758602873253,Los Angeles
1867,3.0,1.0,1029,2511.65,202558.0,Single Family Residential,6037,96127.0,0.012399658369454674,Los Angeles
1868,3.0,2.0,1367,8998.25,750862.0,Single Family Residential,6037,96127.0,0.011983893178773197,Los Angeles
1869,3.0,2.0,1649,14002.46,1156950.0,Single Family Residential,6037,96127.0,0.012102908509442931,Los Angeles
1870,2.0,1.0,1056,863.59,60831.0,Single Family Residential,6037,96127.0,0.01419654452499548,Los Angeles
1871,4.0,3.0,3045,6334.92,511241.0,Single Family Residential,6037,96047.0,0.012391259699437251,Los Angeles
1872,4.0,3.0,1705,4062.15,329520.0,Single Family Residential,6037,96047.0,0.012327476329206118,Los Angeles
1873,3.0,2.0,1108,1131.12,85693.0,Single Family Residential,6037,96047.0,0.013199677920016802,Los Angeles
1874,3.0,2.0,1497,3975.91,323493.0,Single Family Residential,6037,96127.0,0.012290559610254317,Los Angeles
1875,3.0,3.0,2140,7045.25,567489.0,Single Family Residential,6037,96127.0,0.012414778083804267,Los Angeles
1876,4.0,2.0,1469,5438.02,451866.0,Single Family Residential,6037,96047.0,0.012034585474454818,Los Angeles
1877,3.0,2.0,1612,2252.68,177188.0,Single Family Residential,6037,96047.0,0.012713502043027744,Los Angeles
1878,4.0,2.0,1408,3788.14,313834.0,Single Family Residential,6037,96047.0,0.012070521358425155,Los Angeles
1879,2.0,1.0,1012,3164.75,255848.0,Single Family Residential,6037,96047.0,0.012369649166692724,Los Angeles
1880,5.0,3.0,3404,1739.56,127739.0,Single Family Residential,6037,96047.0,0.013618080617509139,Los Angeles
1881,3.0,2.0,1870,5158.93,426487.0,Single Family Residential,6037,96047.0,0.012096335878936522,Los Angeles
1882,2.0,1.0,818,2951.92,244996.0,Single Family Residential,6037,96047.0,0.01204884977713922,Los Angeles
1883,3.0,2.0,1170,12381.96,1035555.0,Single Family Residential,6037,96047.0,0.01195683474079117,Los Angeles
1884,2.0,2.0,1354,4149.75,343955.0,Single Family Residential,6037,96047.0,0.012064804989024727,Los Angeles
1885,2.0,2.0,1272,12119.14,1012816.0,Single Family Residential,6037,96047.0,0.011965786480466343,Los Angeles
1886,3.0,2.0,1100,1235.96,87972.0,Single Family Residential,6037,96047.0,0.014049470286000091,Los Angeles
1887,2.0,2.0,1130,7586.77,620930.0,Single Family Residential,6037,96047.0,0.012218398209137907,Los Angeles
1888,2.0,2.0,1158,3251.84,269380.0,Single Family Residential,6037,96047.0,0.012071571757368773,Los Angeles
1889,3.0,3.0,1670,6535.27,538276.0,Single Family Residential,6037,96047.0,0.012141113480816534,Los Angeles
1890,4.0,2.0,1898,4397.57,362518.0,Single Family Residential,6037,96047.0,0.01213062523791922,Los Angeles
1891,4.0,2.0,2067,4795.96,390633.0,Single Family Residential,6037,96047.0,0.01227740615872187,Los Angeles
1892,3.0,2.0,1235,1387.44,100607.0,Single Family Residential,6037,96047.0,0.013790690508612721,Los Angeles
1893,4.0,5.0,5000,19766.73,1635610.0,Single Family Residential,6037,96047.0,0.012085234255109715,Los Angeles
1894,4.0,4.0,3320,21101.92,1753401.0,Single Family Residential,6037,96047.0,0.012034851126467933,Los Angeles
1895,3.0,1.0,1274,4419.9,360586.0,Single Family Residential,6037,96047.0,0.012257547436672527,Los Angeles
1896,3.0,1.0,1064,6083.16,500550.0,Single Family Residential,6037,96047.0,0.012152951753071621,Los Angeles
1897,3.0,2.0,2215,14383.07,1185708.0,Single Family Residential,6037,96047.0,0.012130364305545717,Los Angeles
1898,2.0,1.0,828,806.5,65904.0,Single Family Residential,6037,96045.0,0.012237496965282835,Los Angeles
1899,5.0,4.0,3054,1513.4,115517.0,Single Family Residential,6037,96045.0,0.013101102002302693,Los Angeles
1900,4.0,5.0,2658,17563.84,1464364.0,Single Family Residential,6037,96015.0,0.011994176311354281,Los Angeles
1901,3.0,3.0,2122,7593.62,629267.0,Single Family Residential,6037,96015.0,0.012067405409786307,Los Angeles
1902,4.0,4.0,2794,6491.47,534889.0,Single Family Residential,6037,96015.0,0.01213610674364214,Los Angeles
1903,4.0,4.0,3050,18913.81,1562507.0,Single Family Residential,6037,96045.0,0.012104784170566917,Los Angeles
1904,3.0,2.0,1071,9823.0,809851.0,Single Family Residential,6037,96045.0,0.01212939170291819,Los Angeles
1905,4.0,1.0,1902,6179.17,499706.0,Single Family Residential,6037,96045.0,0.012365610979255802,Los Angeles
1906,3.0,2.0,1285,12016.17,999290.0,Single Family Residential,6037,96045.0,0.012024707542355071,Los Angeles
1907,3.0,1.0,1012,1096.41,77206.0,Single Family Residential,6037,96045.0,0.014201098360231071,Los Angeles
1908,2.0,2.0,1377,13738.79,1147232.0,Single Family Residential,6037,96045.0,0.011975598658335892,Los Angeles
1909,2.0,1.0,840,20252.32,1550000.0,Single Family Residential,6037,96045.0,0.013066012903225807,Los Angeles
1910,3.0,1.0,832,861.05,62701.0,Single Family Residential,6037,96045.0,0.013732635843128498,Los Angeles
1911,2.0,1.0,1019,3598.12,287673.0,Single Family Residential,6037,96045.0,0.012507673643338095,Los Angeles
1912,2.0,1.0,1082,20827.59,1735000.0,Single Family Residential,6037,96045.0,0.012004374639769453,Los Angeles
1913,3.0,3.0,1876,5854.57,474778.0,Single Family Residential,6037,96045.0,0.01233117372751054,Los Angeles
1914,3.0,2.0,1177,1193.12,90872.0,Single Family Residential,6037,96045.0,0.013129676908178536,Los Angeles
1915,3.0,2.0,1687,1378.9,105783.0,Single Family Residential,6037,96045.0,0.013035175784388797,Los Angeles
1916,3.0,1.0,1168,1129.73,79894.0,Single Family Residential,6037,96045.0,0.014140360978296242,Los Angeles
1917,3.0,2.0,1431,8110.06,675111.0,Single Family Residential,6037,96006.0,0.012012928244392405,Los Angeles
1918,2.0,2.0,1095,7927.85,654543.0,Single Family Residential,6037,96006.0,0.01211203847569984,Los Angeles
1919,2.0,2.0,1696,3133.38,257354.0,Single Family Residential,6037,96045.0,0.012175369335623305,Los Angeles
1920,3.0,2.0,1228,1285.31,91205.0,Single Family Residential,6037,96045.0,0.014092538786250754,Los Angeles
1921,3.0,2.0,1798,10801.18,888342.0,Single Family Residential,6037,96006.0,0.012158808206749203,Los Angeles
1922,5.0,6.0,5370,67167.79,5612000.0,Single Family Residential,6037,96030.0,0.011968601211689236,Los Angeles
1923,5.0,4.0,3624,18906.72,1568036.0,Single Family Residential,6037,96030.0,0.012057580310656133,Los Angeles
1924,4.0,2.0,1316,9318.09,71158.0,Single Family Residential,6037,96151.0,0.13094929593299418,Los Angeles
1925,3.0,1.0,1215,12080.92,1008469.0,Single Family Residential,6037,96152.0,0.011979465903265247,Los Angeles
1926,4.0,2.0,1809,15523.86,1309300.0,Single Family Residential,6037,96152.0,0.011856610402505156,Los Angeles
1927,3.0,3.0,3825,15874.8,1332661.0,Single Family Residential,6037,96152.0,0.011912106679793285,Los Angeles
1928,3.0,2.0,1665,13264.92,1111145.0,Single Family Residential,6037,96152.0,0.011938063889051383,Los Angeles
1929,2.0,1.0,1208,9849.65,809317.0,Single Family Residential,6037,96152.0,0.012170323865679332,Los Angeles
1930,4.0,1.0,1556,15753.55,1330660.0,Single Family Residential,6037,96152.0,0.011838899493484436,Los Angeles
1931,2.0,2.0,1829,10064.07,835792.0,Single Family Residential,6037,96152.0,0.012041357179776786,Los Angeles
1932,2.0,1.0,1060,4291.26,330215.0,Single Family Residential,6037,96151.0,0.012995351513407931,Los Angeles
1933,3.0,2.0,1148,3608.28,269752.0,Single Family Residential,6037,96150.0,0.013376286366736856,Los Angeles
1934,3.0,2.0,1514,9214.56,761472.0,Single Family Residential,6037,96149.0,0.012100983358547654,Los Angeles
1935,3.0,1.0,1306,43369.44,3767985.0,Single Family Residential,6037,96149.0,0.011509982125725023,Los Angeles
1936,4.0,5.0,4685,25063.04,2144822.0,Single Family Residential,6037,96149.0,0.011685370627492631,Los Angeles
1937,4.0,4.0,3208,16656.77,1409992.0,Single Family Residential,6037,96149.0,0.011813379083001889,Los Angeles
1938,6.0,6.0,3593,44424.32,3852187.0,Single Family Residential,6037,96149.0,0.011532233507874877,Los Angeles
1939,4.0,5.0,4506,7343.49,585551.0,Single Family Residential,6037,96149.0,0.012541162084942216,Los Angeles
1940,3.0,3.0,2602,3424.33,247757.0,Single Family Residential,6037,96149.0,0.013821324927247263,Los Angeles
1941,3.0,3.0,2397,8813.67,723386.0,Single Family Residential,6037,96149.0,0.012183910111613993,Los Angeles
1942,3.0,2.0,1944,2619.27,213902.0,Single Family Residential,6037,96149.0,0.012245187048274443,Los Angeles
1943,2.0,1.0,1302,29766.1,2563506.0,Single Family Residential,6037,96149.0,0.011611480527059424,Los Angeles
1944,4.0,5.0,3917,18079.68,1533152.0,Single Family Residential,6037,96149.0,0.01179249024232431,Los Angeles
1945,2.0,1.0,877,9932.57,822304.0,Single Family Residential,6037,96150.0,0.012078951336731914,Los Angeles
1946,3.0,3.0,2820,21610.15,1848242.0,Single Family Residential,6037,96152.0,0.011692272981568433,Los Angeles
1947,3.0,3.0,2072,6714.68,540422.0,Single Family Residential,6037,96152.0,0.012424882776792951,Los Angeles
1948,4.0,2.0,1455,1562.87,123122.0,Single Family Residential,6037,96152.0,0.012693669693474763,Los Angeles
1949,2.0,1.0,878,3507.97,262500.0,Single Family Residential,6037,96152.0,0.013363695238095238,Los Angeles
1950,3.0,3.0,2453,20785.98,1777542.0,Single Family Residential,6037,96152.0,0.011693664622270528,Los Angeles
1951,2.0,1.0,864,3465.54,252346.0,Single Family Residential,6037,96152.0,0.013733286836327898,Los Angeles
1952,4.0,5.0,3087,20122.0,1716387.0,Single Family Residential,6037,96152.0,0.01172346329819557,Los Angeles
1953,3.0,1.0,1190,7153.47,582699.0,Single Family Residential,6037,96152.0,0.01227644118146762,Los Angeles
1954,2.0,2.0,1443,17099.31,1450000.0,Single Family Residential,6037,96152.0,0.011792627586206897,Los Angeles
1955,2.0,1.0,946,6902.17,561556.0,Single Family Residential,6037,96152.0,0.01229115172841177,Los Angeles
1956,3.0,2.0,1339,8287.96,681069.0,Single Family Residential,6037,96152.0,0.012169046014427318,Los Angeles
1957,2.0,1.0,730,11113.53,934030.0,Single Family Residential,6037,96152.0,0.011898472211813326,Los Angeles
1958,4.0,1.0,1000,1281.23,59799.0,Single Family Residential,6037,96152.0,0.021425609123898393,Los Angeles
1959,3.0,2.0,2107,16052.41,1355000.0,Single Family Residential,6037,96152.0,0.01184679704797048,Los Angeles
1960,8.0,10.0,10307,71975.35,6249243.0,Single Family Residential,6037,96149.0,0.011517450993664354,Los Angeles
1961,3.0,3.0,2149,7401.33,600545.0,Single Family Residential,6037,96149.0,0.012324355377199045,Los Angeles
1962,3.0,3.0,3541,18443.98,1565133.0,Single Family Residential,6037,96149.0,0.011784289258484742,Los Angeles
1963,4.0,5.0,4511,5231.29,414437.0,Single Family Residential,6037,96128.0,0.012622642283386859,Los Angeles
1964,4.0,4.0,3618,14862.09,1230806.0,Single Family Residential,6037,96128.0,0.01207508738176447,Los Angeles
1965,3.0,2.0,1682,3038.82,235221.0,Single Family Residential,6037,96015.0,0.012918999579119211,Los Angeles
1966,2.0,1.0,1294,10860.4,903571.0,Single Family Residential,6037,96015.0,0.012019420720673859,Los Angeles
1967,3.0,2.0,1533,1304.23,99634.0,Single Family Residential,6037,96015.0,0.013090210169219343,Los Angeles
1968,3.0,1.0,1182,2818.22,228639.0,Single Family Residential,6037,96015.0,0.01232606860596836,Los Angeles
1969,3.0,2.0,1502,2712.86,218829.0,Single Family Residential,6037,96015.0,0.012397168565409521,Los Angeles
1970,4.0,5.0,5199,30829.47,2556198.0,Single Family Residential,6037,96015.0,0.012060673703680231,Los Angeles
1971,2.0,1.0,1138,4754.14,388080.0,Single Family Residential,6037,96015.0,0.012250412286126573,Los Angeles
1972,3.0,2.0,1901,9542.88,781742.0,Single Family Residential,6037,96015.0,0.012207198794487183,Los Angeles
1973,2.0,1.0,991,9858.91,812893.0,Single Family Residential,6037,96016.0,0.012128176771112557,Los Angeles
1974,2.0,2.0,1758,4832.19,393973.0,Single Family Residential,6037,96016.0,0.012265282138623712,Los Angeles
1975,3.0,2.0,1744,1018.94,67880.0,Single Family Residential,6037,96016.0,0.015010901591043018,Los Angeles
1976,3.0,2.0,1928,1369.73,102176.0,Single Family Residential,6037,96016.0,0.013405594268712809,Los Angeles
1977,2.0,2.0,1796,4438.67,351731.0,Single Family Residential,6037,96016.0,0.012619501835209294,Los Angeles
1978,3.0,2.0,2030,9174.78,754214.0,Single Family Residential,6037,96016.0,0.012164690658089084,Los Angeles
1979,3.0,3.0,2185,14195.32,1176160.0,Single Family Residential,6037,96016.0,0.012069208270983539,Los Angeles
1980,4.0,3.0,2632,13601.64,1115674.0,Single Family Residential,6037,96016.0,0.012191410752603358,Los Angeles
1981,2.0,3.0,2419,7542.59,615861.0,Single Family Residential,6037,96015.0,0.012247227864729216,Los Angeles
1982,5.0,4.0,3124,18635.04,1542925.0,Single Family Residential,6037,96015.0,0.012077735469967757,Los Angeles
1983,2.0,3.0,2165,6794.01,553415.0,Single Family Residential,6037,96016.0,0.012276519429361329,Los Angeles
1984,2.0,1.0,1675,12276.36,1008625.0,Single Family Residential,6037,96015.0,0.012171381831701574,Los Angeles
1985,5.0,4.0,3283,15158.64,1251235.0,Single Family Residential,6037,96015.0,0.01211494243687237,Los Angeles
1986,5.0,3.0,2550,21080.17,1751305.0,Single Family Residential,6037,96015.0,0.012036835388467455,Los Angeles
1987,4.0,2.0,1781,1083.34,78023.0,Single Family Residential,6037,96015.0,0.01388488009945785,Los Angeles
1988,3.0,3.0,1630,5468.68,440058.0,Single Family Residential,6037,96015.0,0.012427180053538397,Los Angeles
1989,4.0,2.0,2411,15857.01,1319000.0,Single Family Residential,6037,96015.0,0.01202199393479909,Los Angeles
1990,3.0,2.0,1825,5344.85,438361.0,Single Family Residential,6037,96015.0,0.012192804560624692,Los Angeles
1991,2.0,1.0,1105,8510.8,699556.0,Single Family Residential,6037,96015.0,0.012166002435830726,Los Angeles
1992,3.0,1.0,1093,4539.92,373429.0,Single Family Residential,6037,96015.0,0.012157384670178267,Los Angeles
1993,2.0,2.0,1105,6395.28,522948.0,Single Family Residential,6037,96015.0,0.012229284747240643,Los Angeles
1994,2.0,2.0,1245,8147.8,680216.0,Single Family Residential,6037,96015.0,0.011978253966387149,Los Angeles
1995,2.0,2.0,1054,2486.92,201463.0,Single Family Residential,6037,96015.0,0.012344301435002954,Los Angeles
1996,4.0,4.0,2362,4156.22,330227.0,Single Family Residential,6037,96015.0,0.012585948453639468,Los Angeles
1997,2.0,1.0,916,2533.31,199882.0,Single Family Residential,6037,96015.0,0.012674027676329034,Los Angeles
1998,3.0,1.0,1517,4660.76,375492.0,Single Family Residential,6037,96015.0,0.012412408253704474,Los Angeles
1999,3.0,3.0,1924,17011.69,1414166.0,Single Family Residential,6037,96045.0,0.012029485930223184,Los Angeles
2000,3.0,2.0,1954,16626.2,1376337.0,Single Family Residential,6037,96045.0,0.012080035630808443,Los Angeles
2001,3.0,2.0,2212,1607.36,119920.0,Single Family Residential,6037,96045.0,0.013403602401601067,Los Angeles
2002,3.0,3.0,3910,4034.42,310750.0,Single Family Residential,6037,96045.0,0.012982847948511666,Los Angeles
